# 2024-02-08 16:08:24.473657
# demod2 (Hz) = 3330801.4124613563
# demod5 (Hz) = 2423651.029276768
# loop time (s) = 0.09484374999999999
# prep time (s) = 0.04435607700181944
# drive time (s) = 0.06173134699368562
# rest time (s) = 0.10582516627488964
# LIA filter order = 1
# LIA BW (Hz) = 750.2828905145406
# LIA response time (s) = 0.0009779035306942247
# NaNs in data = False
# # valid loops = 53
# t_wait (s) = 0.0006
# time (simple, s), TTL (simple) , abs demod 2 (simple, mV), arg demod 2 (simple, 2pi*rad), abs demod 5 (simple, mV), arg demod 5 (simple. 2pi*rad)time (cloop, s), TTL (cloop) , abs demod 2 (cloop, mV), arg demod 2 (cloop, 2pi*rad), abs demod 5 (cloop, mV), arg demod 5 (cloop. 2pi*rad)
3.590080809999999789e-01,1.000000000000000000e+00,1.485602146529642731e+01,-1.417900223095658416e-03,1.822161770049507109e-03,-6.259452796658088181e-01,5.162434800000000046e-02,1.000000000000000000e+00,1.485412598723372035e+01,1.943014054729095294e-04,1.930706421149254925e-03,5.605875634361321413e-01
3.590775620000000168e-01,1.000000000000000000e+00,1.485548291672053089e+01,-1.294633407090182422e-03,1.684742711372136902e-03,-6.612944988119504597e-01,5.169382899999999670e-02,1.000000000000000000e+00,1.485258699975908137e+01,7.483927222310085190e-05,1.799150116145364605e-03,5.250778602190370181e-01
3.591470429999999991e-01,1.000000000000000000e+00,1.485386748520210887e+01,-1.184763332790863795e-03,1.508898369318764209e-03,-6.506600507646908005e-01,5.176330999999999988e-02,1.000000000000000000e+00,1.485182377279744514e+01,-9.419103636157505322e-05,2.613252297259650858e-03,5.560366901489725011e-01
3.592165239999999815e-01,1.000000000000000000e+00,1.485402145608604307e+01,-1.118716303704440571e-03,2.048038185077949783e-03,-6.275379891383110476e-01,5.183278999999999664e-02,1.000000000000000000e+00,1.485129697031536899e+01,-1.592145155223975272e-04,2.708550612491188083e-03,5.574717117760588092e-01
3.592860050000000194e-01,1.000000000000000000e+00,1.485519775824525190e+01,-1.070214656545160790e-03,2.303940628740345359e-03,-6.007120093344343603e-01,5.190227099999999982e-02,1.000000000000000000e+00,1.485126766080581362e+01,-9.070340895242753388e-05,2.672681434956354889e-03,5.654092451714436418e-01
3.593554860000000017e-01,1.000000000000000000e+00,1.485538722431849123e+01,-1.048762862276997809e-03,2.012183304518291079e-03,-5.788611488297331631e-01,5.197175200000000300e-02,1.000000000000000000e+00,1.485092573469773392e+01,-3.692166312204265649e-05,2.412003544897471565e-03,5.605488707225374512e-01
3.594249669999999841e-01,1.000000000000000000e+00,1.485474291809628866e+01,-9.728931129823517295e-04,1.374416943596871478e-03,-5.549011212716991048e-01,5.204123299999999924e-02,1.000000000000000000e+00,1.485105415624376768e+01,-1.479110104965396732e-04,2.195466696698335825e-03,5.479046022249126624e-01
3.594944480000000220e-01,1.000000000000000000e+00,1.485410314371410934e+01,-1.005162883840218660e-03,1.175229744114873309e-03,-5.477583313306128021e-01,5.211071400000000242e-02,1.000000000000000000e+00,1.485179380159503815e+01,-1.930855723759412521e-04,2.282591473329163671e-03,5.716660464788472229e-01
3.595639290000000043e-01,1.000000000000000000e+00,1.485486382442759457e+01,-1.035027103972665325e-03,1.266610775817903455e-03,-5.237224929678196972e-01,5.218019499999999866e-02,1.000000000000000000e+00,1.485311363722000166e+01,-1.807466520028868685e-04,2.520237886708182398e-03,6.001216712236268069e-01
3.596334099999999867e-01,1.000000000000000000e+00,1.485551534691485642e+01,-9.950135869971755802e-04,1.530932055683344043e-03,-5.483262218387360276e-01,5.224967600000000184e-02,1.000000000000000000e+00,1.485350023087541871e+01,-2.325625653826602723e-04,2.489192142006563940e-03,6.004097729636459491e-01
