# 2024-01-30 13:54:58.138014
# demod2 (Hz) = 2423649.042951824
# demod5 (Hz) = 3330799.514665246
# loop time (s) = 0.0
# prep time (s) = 1e-07
# drive time (s) = 0.06213478905281938
# rest time (s) = 0.10651678123340465
# LIA filter order = 1
# LIA BW (Hz) = 750.2828905145406
# LIA response time (s) = 0.0009779035306942247
# check 1 = 0.0
# check 2 = 0
# check 3 = 0
# # valid loops = 23
# t_wait (s) = 0.0006
# time (simple, s), TTL (simple) , abs demod 2 (simple, mV), arg demod 2 (simple, 2pi*rad), abs demod 5 (simple, mV), arg demod 5 (simple. 2pi*rad)time (cloop, s), TTL (cloop) , abs demod 2 (cloop, mV), arg demod 2 (cloop, 2pi*rad), abs demod 5 (cloop, mV), arg demod 5 (cloop. 2pi*rad)
2.210340571428571488e-01,1.000000000000000000e+00,1.701988522080685939e+01,2.358301060072485762e-03,1.567809454459712353e-03,-8.032412319248704025e-01,3.896758857142857413e-01,0.000000000000000000e+00,1.704931680968149976e+01,5.778217228769245073e-04,2.599138500612239566e-03,-8.830645065705416963e-02
2.211035428571428707e-01,1.000000000000000000e+00,1.701761620654291463e+01,2.201014565752817259e-03,7.061822275954045139e-04,-8.016016610327045822e-01,3.897453714285714077e-01,0.000000000000000000e+00,1.704256063008190125e+01,4.671719035732488866e-04,3.058678100286178671e-03,-3.990745005745635621e-02
2.211730285714285649e-01,1.000000000000000000e+00,1.701948954602049469e+01,2.174721006887142885e-03,3.099452670941277408e-04,-5.129613934207253312e-01,3.898148571428571296e-01,0.000000000000000000e+00,1.704267428049612576e+01,5.706544207166018307e-04,2.578063083087582183e-03,-4.331927138680131961e-02
2.212425142857142868e-01,1.000000000000000000e+00,1.701728408640799373e+01,2.034004878746883700e-03,8.237181389347115849e-04,-4.728732759890749149e-01,3.898843428571428515e-01,0.000000000000000000e+00,1.704220028523122110e+01,4.506706553360319886e-04,2.151664718671654486e-03,-1.057300317780595494e-01
2.213120000000000087e-01,1.000000000000000000e+00,1.701801706195131914e+01,2.043300413346042788e-03,6.668286160596016135e-04,-3.315526975680809230e-01,3.899538285714285735e-01,0.000000000000000000e+00,1.704106043087733369e+01,5.901964164917849337e-04,3.658186886484296463e-03,-1.254840714273481317e-01
2.213814857142857029e-01,1.000000000000000000e+00,1.702206934775639624e+01,2.017195188236091483e-03,8.896614272730240689e-04,-2.748189404173478900e-01,3.900233142857142954e-01,0.000000000000000000e+00,1.704243308843260252e+01,4.490676474076669609e-04,3.483109655798855182e-03,-9.370281127260458864e-02
2.214509714285714248e-01,1.000000000000000000e+00,1.702064607268919616e+01,1.825701327741845702e-03,9.912031300093519879e-04,-3.915415740996861516e-01,3.900928000000000173e-01,0.000000000000000000e+00,1.703934321687054521e+01,5.590805908886980992e-04,3.809980388021128820e-03,-1.409666214881558355e-01
2.215204571428571467e-01,1.000000000000000000e+00,1.702082241884147962e+01,1.940056832714347678e-03,8.949313887908850801e-04,-4.537803868761665083e-01,3.901622857142857392e-01,0.000000000000000000e+00,1.703903514126226071e+01,7.784035625359359044e-04,3.744293671661265335e-03,-5.366147516504757298e-02
2.215899428571428686e-01,1.000000000000000000e+00,1.701587317637659069e+01,1.755379174710272562e-03,1.129160633036399271e-03,-4.342291059039020684e-01,3.902317714285714056e-01,0.000000000000000000e+00,1.703442904751898723e+01,7.305630796203840078e-04,3.939158448816401474e-03,-3.484963521533245012e-02
2.216594285714285628e-01,1.000000000000000000e+00,1.701222816053912723e+01,1.736438330762085343e-03,1.409616131209177675e-03,-2.858831232738545114e-01,3.903012571428571276e-01,0.000000000000000000e+00,1.703370883715998829e+01,9.112989956009538402e-04,3.416669342847152360e-03,-2.111397093709737813e-02
2.217289142857142847e-01,1.000000000000000000e+00,1.701193598457510703e+01,1.729836252885143819e-03,3.451607421632990331e-04,-3.303113013994443681e-01,3.903707428571428495e-01,0.000000000000000000e+00,1.703282272782175610e+01,7.548515663270014215e-04,4.988274999528243166e-03,6.773603623379328845e-04
2.217984000000000067e-01,1.000000000000000000e+00,1.700965399609130202e+01,1.722050440028373474e-03,8.120120893582386673e-04,-3.071178678702652931e-01,3.904402285714285714e-01,0.000000000000000000e+00,1.703183885426490818e+01,8.098302873044016135e-04,4.022636658882102964e-03,2.358023316967648719e-02
2.218678857142857008e-01,1.000000000000000000e+00,1.701413589245364477e+01,2.004106354920238454e-03,2.560962686465347200e-03,-3.331395337549248326e-01,3.905097142857142933e-01,0.000000000000000000e+00,1.703617887749260262e+01,9.046130874613718788e-04,3.166851227475938734e-03,-4.469924684192870534e-02
2.219373714285714227e-01,1.000000000000000000e+00,1.701207491767381086e+01,2.029002725663529936e-03,2.886189536727752896e-03,-3.237782436736058589e-01,3.905792000000000153e-01,0.000000000000000000e+00,1.703796709370091733e+01,8.816003217131635579e-04,2.894471211712123983e-03,-7.766584068429364940e-02
2.220068571428571447e-01,1.000000000000000000e+00,1.701030593492485821e+01,2.089068142296569407e-03,2.231257687198854190e-03,-3.330330293481963411e-01,3.906486857142857372e-01,0.000000000000000000e+00,1.703835417375109884e+01,1.006309447153827790e-03,2.758423494221240620e-03,-3.469827869731528791e-02
2.220763428571428666e-01,1.000000000000000000e+00,1.701369532052049749e+01,1.974552955559530018e-03,3.087812795987287477e-03,-3.038486522801599476e-01,3.907181714285714036e-01,0.000000000000000000e+00,1.704093440662432712e+01,8.392267252975969295e-04,2.163036289738819434e-03,-8.054440110412340592e-02
2.221458285714285608e-01,1.000000000000000000e+00,1.701941745159923869e+01,2.030438707065383534e-03,2.232697196213455273e-03,-2.718649669801489477e-01,3.907876571428571255e-01,0.000000000000000000e+00,1.704103702366861128e+01,6.932172664311694312e-04,2.487738863222337983e-03,-8.502628566042995384e-02
2.222153142857142827e-01,1.000000000000000000e+00,1.702613311842102206e+01,2.536016808930162750e-03,1.946890856179886052e-03,-2.570985491037812709e-01,3.908571428571428474e-01,0.000000000000000000e+00,1.704546295640668419e+01,6.868467282565949650e-04,3.121838258556660067e-03,-1.024574800907144950e-01
2.222848000000000046e-01,1.000000000000000000e+00,1.702221641551721731e+01,2.512595229215407351e-03,1.576801417202078294e-03,-2.101735644102493694e-01,3.909266285714285694e-01,0.000000000000000000e+00,1.704468612439995923e+01,5.083890154665014934e-04,4.382224566611137018e-03,-8.356526334826386293e-02
2.223542857142857265e-01,1.000000000000000000e+00,1.702366106032100390e+01,2.590529069501788274e-03,1.616986002216817386e-03,-2.197924568128296618e-01,3.909961142857142913e-01,0.000000000000000000e+00,1.704656947249481647e+01,6.436058981607914019e-04,4.283036810843294899e-03,-9.680780961095517001e-02
2.224237714285714207e-01,1.000000000000000000e+00,1.702764036989200136e+01,2.584532890445801791e-03,7.489061579351426407e-04,-1.189254731445464619e-01,3.910656000000000132e-01,0.000000000000000000e+00,1.704923488699269996e+01,5.077705577739489344e-04,5.180171604550217086e-03,-8.266934366491181241e-02
2.224932571428571426e-01,1.000000000000000000e+00,1.702964939706033931e+01,2.550326763491184666e-03,1.104134173231168014e-03,-2.546265481752401083e-01,3.911350857142857351e-01,0.000000000000000000e+00,1.704868140626560447e+01,5.784520531139793849e-04,5.258897108649536641e-03,-5.838677266693365758e-02
2.225627428571428645e-01,1.000000000000000000e+00,1.703255059059600285e+01,2.744987079238508931e-03,1.115336489209335993e-03,-1.352076913066674047e-01,3.912045714285714015e-01,0.000000000000000000e+00,1.705292693792104330e+01,6.634411653621631643e-04,4.908741632871613941e-03,-4.460405066024795279e-02
2.226322285714285587e-01,1.000000000000000000e+00,1.702805146553930271e+01,2.465345133788929451e-03,1.222722836880927493e-03,-5.568856736673305496e-02,3.912740571428571235e-01,0.000000000000000000e+00,1.705189840387971145e+01,4.848464923115936042e-04,4.986460000736232974e-03,-3.325897755397758115e-02
2.227017142857142806e-01,1.000000000000000000e+00,1.702758093281130414e+01,2.551623206397548183e-03,1.589286310475306789e-03,-3.232978788503001327e-02,3.913435428571428454e-01,0.000000000000000000e+00,1.705058669876718014e+01,4.162986301517190043e-04,4.491005369004754007e-03,-4.635866452313804065e-02
2.227712000000000026e-01,1.000000000000000000e+00,1.703193162393220561e+01,2.630042681571758637e-03,2.026121640742519457e-03,2.661234751413782407e-02,3.914130285714285673e-01,0.000000000000000000e+00,1.704885677925555854e+01,2.686320548390424179e-04,4.347591617542178460e-03,-1.385961267848985663e-02
2.228406857142857245e-01,1.000000000000000000e+00,1.703253973001118027e+01,2.785989066511915333e-03,1.799755155610880189e-03,-1.754253409416385925e-02,3.914825142857142892e-01,0.000000000000000000e+00,1.704616471773492137e+01,3.269042710334868181e-04,3.136622372737289752e-03,-7.377609471194280892e-03
2.229101714285714186e-01,1.000000000000000000e+00,1.703318073662421739e+01,2.957074778803151817e-03,2.053748837185615309e-03,1.231362680001998056e-01,3.915520000000000111e-01,0.000000000000000000e+00,1.704582526795884334e+01,3.893045436830078329e-04,3.447840227325553106e-03,-5.514724413160315350e-03
