# 2024-01-30 14:57:36.766086
# demod2 (Hz) = 3330801.4124613563
# demod5 (Hz) = 2423651.029276768
# loop time (s) = 0.09484374999999999
# prep time (s) = 0.04435607700181944
# drive time (s) = 0.06173134699368562
# rest time (s) = 0.10582516627488964
# LIA filter order = 1
# LIA BW (Hz) = 750.2828905145406
# LIA response time (s) = 0.0009779035306942247
# check 1 = 0.0
# check 2 = 0
# check 3 = 1
# # valid loops = 53
# t_wait (s) = 0.0006
# time (simple, s), TTL (simple) , abs demod 2 (simple, mV), arg demod 2 (simple, 2pi*rad), abs demod 5 (simple, mV), arg demod 5 (simple. 2pi*rad)time (cloop, s), TTL (cloop) , abs demod 2 (cloop, mV), arg demod 2 (cloop, 2pi*rad), abs demod 5 (cloop, mV), arg demod 5 (cloop. 2pi*rad)
3.590080809523809591e-01,1.000000000000000000e+00,1.486414334144189731e+01,-2.944648188349933103e-03,2.037942636255001862e-03,-6.091155205440424991e-01,6.658359666666666676e-01,0.000000000000000000e+00,1.486314620465321568e+01,-1.196972860022332353e-03,1.965644854600227288e-03,-4.052196910167574218e-01
3.590775619047619216e-01,1.000000000000000000e+00,1.486335490824850680e+01,-2.820495895805467685e-03,1.823727470163047631e-03,-6.435757894392610812e-01,6.659054476190475746e-01,0.000000000000000000e+00,1.486205693818866180e+01,-1.312342382491897075e-03,1.661759940856923036e-03,-4.437220393534911378e-01
3.591470428571428841e-01,1.000000000000000000e+00,1.486153196197486182e+01,-2.712958965982168076e-03,1.698975882890969890e-03,-6.407502053283693488e-01,6.659749285714285927e-01,0.000000000000000000e+00,1.486124796950131177e+01,-1.471701846466902603e-03,2.516975102511422816e-03,-4.262099715327492544e-01
3.592165238095237911e-01,1.000000000000000000e+00,1.486174876180659687e+01,-2.646030186328537405e-03,2.227147756521162623e-03,-6.251275543816070535e-01,6.660444095238094997e-01,0.000000000000000000e+00,1.486043591766048877e+01,-1.569863720110362083e-03,2.671802017903199353e-03,-4.282170782236166540e-01
3.592860047619047537e-01,1.000000000000000000e+00,1.486308499346743872e+01,-2.595826462868785264e-03,2.508278014731568899e-03,-5.994570136603295518e-01,6.661138904761905177e-01,0.000000000000000000e+00,1.485990748612205792e+01,-1.551146745137439590e-03,2.531599985030913869e-03,-4.203445989598291188e-01
3.593554857142857162e-01,1.000000000000000000e+00,1.486330650159607814e+01,-2.573108034935558952e-03,2.181856760998646290e-03,-5.821411332231741786e-01,6.661833714285714247e-01,0.000000000000000000e+00,1.485920955619577200e+01,-1.521853636158120634e-03,2.245240957052327922e-03,-4.226167684354517062e-01
3.594249666666666787e-01,1.000000000000000000e+00,1.486256785728787300e+01,-2.503816984443359584e-03,1.462571250821796025e-03,-5.584184845938778841e-01,6.662528523809523318e-01,0.000000000000000000e+00,1.485910314927408926e+01,-1.617007295603194649e-03,2.007812873616182311e-03,-4.361765385256721195e-01
3.594944476190476412e-01,1.000000000000000000e+00,1.486183240098855052e+01,-2.544065957607758149e-03,1.313892279369252439e-03,-5.520775829014383795e-01,6.663223333333333498e-01,0.000000000000000000e+00,1.485933208252278170e+01,-1.659742127847201650e-03,2.212560669842459846e-03,-4.059363215349167664e-01
3.595639285714285482e-01,1.000000000000000000e+00,1.486257765346028492e+01,-2.567686905297585174e-03,1.446346309527226813e-03,-5.316748298104678749e-01,6.663918142857142568e-01,0.000000000000000000e+00,1.486028306598911719e+01,-1.668847482603236015e-03,2.513463950246090650e-03,-3.772766804320152878e-01
3.596334095238095108e-01,1.000000000000000000e+00,1.486316254656806102e+01,-2.530647351592838195e-03,1.706901205481414687e-03,-5.428057181725353120e-01,6.664612952380952748e-01,0.000000000000000000e+00,1.486079587334069885e+01,-1.722865284052890007e-03,2.454744177828848892e-03,-3.830338803877421650e-01
3.597028904761904733e-01,1.000000000000000000e+00,1.486260007232894687e+01,-2.562572471368934710e-03,1.879796650165691451e-03,-5.946289830985582725e-01,6.665307761904761819e-01,0.000000000000000000e+00,1.486164715135460312e+01,-1.869558280507071244e-03,1.936945308193166980e-03,-3.658828309230276465e-01
3.597723714285714358e-01,1.000000000000000000e+00,1.486120683158917011e+01,-2.570096789390470971e-03,1.825922970531755011e-03,-6.223052921688515537e-01,6.666002571428570889e-01,0.000000000000000000e+00,1.486236733743282734e+01,-2.056703646104138510e-03,1.715028430723730506e-03,-3.548758852077451009e-01
3.598418523809523983e-01,1.000000000000000000e+00,1.486096227278319049e+01,-2.606323341948021781e-03,1.564047143231824021e-03,-6.190207498124369323e-01,6.666697380952381069e-01,0.000000000000000000e+00,1.486178233713204833e+01,-2.017616161052675824e-03,1.421249742051686671e-03,-3.609030464036961372e-01
3.599113333333333609e-01,1.000000000000000000e+00,1.486182804197287055e+01,-2.553159099564460133e-03,1.137950897136403346e-03,-6.170587098439411777e-01,6.667392190476190139e-01,0.000000000000000000e+00,1.486011564558271303e+01,-1.989972811731534862e-03,1.115734389859353521e-03,-3.305925202188169099e-01
